pointer,"NODE_4_length_8263_cov_106.105872:10927:{""NT"":[1836608,194960,12058,464095,-500,-600,-650,10239,""Viruses""],""NR"":[72149,194960,1"
9843,10.0
9844,10.0
9845,10.0
9846,11.0
9847,11.0
9848,11.0
9849,11.0
9850,12.0
9851,13.0
9852,14.000000000000002
9853,14.000000000000002
9854,14.000000000000002
9855,14.000000000000002
9856,15.0
9857,16.0
9858,16.0
9859,17.0
9860,17.0
9861,18.0
9862,18.0
9863,18.0
9864,18.0
9865,19.0
9866,20.0
9867,21.0
9868,21.0
9869,22.0
9870,23.0
9871,23.0
9872,23.0
9873,24.0
9874,24.0
9875,24.0
9876,24.0
9877,24.0
9878,25.0
9879,25.0
9880,25.0
9881,26.0
9882,26.0
9883,26.0
9884,26.0
9885,26.0
9886,26.0
9887,26.0
9888,27.0
9889,27.0
9890,28.000000000000004
9891,28.000000000000004
9892,28.999999999999996
9893,28.999999999999996
9894,30.0
9895,31.0
9896,31.0
9897,31.0
9898,32.0
9899,32.0
9900,32.0
9901,33.0
9902,33.0
9903,33.0
9904,34.0
9905,34.0
9906,34.0
9907,35.0
9908,35.0
9909,35.0
9910,36.0
9911,36.0
9912,36.0
9913,37.0
9914,37.0
9915,38.0
9916,38.0
9917,38.0
9918,38.0
9919,39.0
9920,39.0
9921,40.0
9922,41.0
9923,42.0
9924,43.0
9925,43.0
9926,44.0
9927,44.0
9928,44.0
9929,45.0
9930,46.0
9931,45.0
9932,44.0
9933,44.0
9934,43.0
9935,42.0
9936,41.0
9937,40.0
9938,41.0
9939,41.0
9940,42.0
9941,42.0
9942,41.0
9943,41.0
9944,41.0
9945,41.0
9946,41.0
9947,42.0
9948,42.0
9949,42.0
9950,41.0
9951,40.0
9952,39.0
9953,39.0
9954,39.0
9955,39.0
9956,38.0
9957,37.0
9958,37.0
9959,36.0
9960,36.0
9961,35.0
9962,35.0
9963,35.0
9964,35.0
9965,34.0
9966,33.0
9967,32.0
9968,32.0
9969,31.0
9970,30.0
9971,30.0
9972,30.0
9973,28.999999999999996
9974,28.999999999999996
9975,28.999999999999996
9976,28.999999999999996
9977,28.999999999999996
9978,28.000000000000004
9979,28.000000000000004
9980,28.000000000000004
9981,27.0
9982,27.0
9983,27.0
9984,27.0
9985,27.0
9986,27.0
9987,27.0
9988,26.0
9989,26.0
9990,25.0
9991,25.0
9992,24.0
9993,24.0
9994,23.0
9995,22.0
9996,22.0
9997,22.0
9998,21.0
9999,21.0
10000,21.0
10001,20.0
10002,20.0
10003,20.0
10004,19.0
10005,19.0
10006,19.0
10007,18.0
10008,18.0
10009,18.0
10010,17.0
10011,17.0
10012,17.0
10013,16.0
10014,16.0
10015,15.0
10016,15.0
10017,15.0
10018,15.0
10019,14.000000000000002
10020,14.000000000000002
10021,13.0
10022,12.0
10023,11.0
10024,10.0
10025,10.0
10026,9.0
10027,9.0
10028,9.0
10029,8.0
10030,7.000000000000001
10031,7.000000000000001
10032,7.000000000000001
10033,6.0
10034,6.0
10035,6.0
10036,6.0
10037,6.0
10038,5.0
10039,4.0
10040,3.0
10041,2.0
10042,2.0
10043,2.0
10044,2.0
10045,2.0
10046,1.0
10047,0.0
10048,0.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.0
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,0.0
10123,0.0
10124,0.0
10125,0.0
10126,0.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,0.0
10136,0.0
10137,0.0
10138,0.0
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.0
10147,0.0
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,0.0
10175,0.0
10176,0.0
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,0.0
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,0.0
10209,0.0
10210,0.0
10211,0.0
10212,0.0
10213,0.0
10214,0.0
10215,0.0
10216,0.0
10217,0.0
10218,0.0
10219,0.0
10220,0.0
10221,0.0
10222,0.0
10223,0.0
10224,0.0
10225,0.0
10226,0.0
10227,0.0
10228,0.0
10229,0.0
10230,0.0
10231,0.0
10232,0.0
10233,0.0
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,0.0
10251,0.0
10252,0.0
10253,0.0
10254,0.0
10255,0.0
10256,0.0
10257,0.0
10258,0.0
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,0.0
10266,0.0
10267,0.0
10268,0.0
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,0.0
10274,0.0
10275,0.0
10276,0.0
10277,0.0
10278,0.0
10279,0.0
10280,0.0
10281,0.0
10282,0.0
10283,0.0
10284,0.0
10285,0.0
10286,0.0
10287,0.0
10288,0.0
10289,0.0
10290,0.0
10291,0.0
10292,0.0
10293,0.0
10294,0.0
10295,0.0
10296,0.0
10297,0.0
10298,0.0
10299,0.0
10300,0.0
